PropertyID,PropType,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Sale_price,RICH
238210,Residential,4400,Cape Cod,Brick,1,1950,10,1305,1,6,1,0,180000,NO
238504,Residential,4360,Ranch,Aluminum/Vinyl,1,1941,4,826,1,2,1,0,180000,NO
239137,Residential,4520,Cape Cod,Aluminum/Vinyl,1.5,1947,6,1189,1,4,1,0,180000,NO
239238,Residential,4520,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1914,8,1676,1,5,2,0,180000,NO
239611,Residential,4520,Cape Cod,Brick,1,1952,12,1262,1,6,1,1,180000,NO
239714,Residential,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1926,7,1205,1,4,1,0,180000,NO
239736,Residential,4520,Cape Cod,Brick,1,1953,8,958,1,6,1,0,180000,NO
239909,Residential,4520,Res O/S A & 1/2,Aluminum/Vinyl,1,1918,12,1365,1,6,2,0,180000,NO
240114,Residential,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1926,9,1786,1,5,3,0,180000,NO
246049,Residential,4520,Ranch,Aluminum/Vinyl,1,1947,4,972,1,2,1,0,180000,NO
246749,Residential,4360,Cape Cod,Aluminum/Vinyl,1,1951,10,1425,1,6,1,1,180000,NO
248083,Residential,4420,Ranch,Brick,1,1960,10,1333,1,6,1,0,180000,NO
251896,Condominium,5324,Condo Ranch,,1,1983,4,904,1,2,1,0,180000,NO
252465,Residential,4700,Cape Cod,Aluminum/Vinyl,1,1938,12,1086,1,7,1,0,180000,NO
255022,Residential,4660,Ranch,Brick,1,1956,5,1208,1,3,2,0,180000,NO
256225,Residential,4800,Ranch,Aluminum/Vinyl,1,1958,10,905,1,6,1,0,180000,NO
257574,Residential,4800,Cape Cod,Brick,1.5,1949,7,1858,1,3,2,0,180000,NO
119409,Residential,1380,Ranch,Aluminum/Vinyl,1,1955,7,1688,1,3,2,0,179900,NO
127476,Residential,1400,Duplex N/S,Aluminum/Vinyl,2,1955,20,2040,2,12,2,0,179900,NO
142496,Residential,2100,Ranch,Aluminum/Vinyl,1,1955,5,1008,1,3,1,1,179900,NO
160154,Residential,1850,Dplx Bungalow,Stone,2,1936,10,2478,2,4,2,0,179900,NO
160809,Residential,2100,Ranch,Aluminum/Vinyl,1,1950,8,672,1,4,1,1,179900,NO
175857,Residential,3330,Cottage,Asphalt/Other,1,1889,7,2048,1,3,1,0,179900,NO
206281,Residential,2710,Res O/S A & 1/2,Aluminum/Vinyl,1,1922,5,960,1,3,1,1,179900,NO
212044,Residential,4060,Res O/S A & 1/2,Aluminum/Vinyl,1,1914,14,1396,1,8,1,1,179900,NO
215853,Residential,4100,Res O/S A & 1/2,Aluminum/Vinyl,1,1880,5,1297,1,3,2,0,179900,NO
235961,Residential,4310,Ranch,Brick,1,1956,10,996,1,6,1,0,179900,NO
107034,Residential,560,Ranch,Aluminum/Vinyl,1,1962,5,1034,1,3,1,0,179500,NO
129942,Residential,1470,Cape Cod,Brick,1,1957,6,1655,1,3,2,0,179500,NO
143236,Residential,2040,Ranch,Brick,1,1954,4,878,1,2,1,0,179100,NO
118035,Residential,1040,Ranch,Aluminum/Vinyl,1,1961,5,1123,1,3,1,1,179000,NO
135986,Residential,1340,Colonial,Masonry/Frame,2,1937,18,1905,1,8,2,0,179000,NO
145114,Residential,1940,Ranch,Brick,1,1963,6,1267,1,3,1,1,179000,NO
161527,Residential,2100,Cape Cod,Brick,1,1950,10,1231,1,6,1,0,179000,NO
162309,Residential,2100,Ranch,Aluminum/Vinyl,1,1952,5,936,1,2,1,0,179000,NO
163096,Residential,2080,Cape Cod,Brick,1,1952,4,1087,1,2,1,0,179000,NO
219315,Residential,4120,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,12,1464,1,6,2,0,179000,NO
236335,Residential,4380,Ranch,Aluminum/Vinyl,1,1953,5,879,1,3,1,1,179000,NO
132113,Residential,1490,Duplex N/S,Brick,2,1959,9,2240,2,5,2,0,178900,NO
235771,Residential,4310,Ranch,Aluminum/Vinyl,1,1953,5,887,1,3,1,0,178900,NO
181283,Residential,2520,Milwaukee Bungalow,Brick,1.5,1924,16,2396,1,8,1,1,178800,NO
118437,Residential,1400,Ranch,Brick,1,1958,5,1019,1,3,1,0,178700,NO
142638,Residential,2100,Ranch,Aluminum/Vinyl,1,1950,5,884,1,3,1,0,178500,NO
109727,Residential,480,Ranch,Aluminum/Vinyl,1,1957,5,912,1,3,1,0,178000,NO
114534,Residential,960,Cape Cod,Aluminum/Vinyl,1,1953,6,1020,1,2,1,0,178000,NO
127559,Residential,1400,Duplex N/S,Aluminum/Vinyl,2,1956,10,2040,2,6,2,0,178000,NO
127739,Residential,1400,Ranch,Aluminum/Vinyl,1,1955,8,873,1,5,2,0,178000,NO
136803,Residential,1620,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,7,1627,1,4,2,0,178000,NO
142861,Residential,2100,Ranch,Aluminum/Vinyl,1,1956,10,1014,1,6,1,0,178000,NO
161054,Residential,2040,Ranch,Aluminum/Vinyl,1,1957,5,1180,1,3,1,1,178000,NO
184029,Residential,2540,Colonial,Wood,2,1921,12,1320,1,6,1,0,178000,NO
190435,Condominium,5409,Low Rise 1-3 Stories,,1,1970,8,850,1,4,1,0,178000,NO
221562,Residential,4240,Ranch,Brick,1,1955,5,1168,1,3,1,0,178000,NO
222656,Residential,4000,Res O/S A & 1/2,Asphalt/Other,1,1896,13,1389,1,7,1,0,178000,NO
237870,Residential,4410,Cape Cod,Stone,1,1946,12,1400,1,6,1,0,178000,NO
256436,Condominium,5329,Condo BI/TRI Level,,2,1975,6,1265,1,3,1,1,178000,NO
144967,Residential,1940,Ranch,Aluminum/Vinyl,1,1952,14,1010,1,7,2,0,177900,NO
184998,Residential,2380,Res O/S A & 1/2,Wood,1.5,1906,8,1927,1,3,1,0,177900,NO
139865,Residential,1490,Ranch,Brick,1,1957,7,1531,1,3,1,1,177700,NO
159837,Residential,1850,Cape Cod,Brick,1,1946,12,1642,1,6,1,0,177500,NO
181935,Residential,1890,Milwaukee Bungalow,Brick,1,1928,7,1421,1,3,1,0,177500,NO
200531,Condominium,5390,Mid Rise 4-12 Stories,,1,1893,3,774,1,1,1,0,177500,NO
202387,Commercial,6270,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1911,0,2566,3,2,0,0,177500,NO
223522,Residential,4160,Duplex O/S,Asphalt/Other,2,1910,8,1584,2,4,3,0,177500,NO
239139,Residential,4520,Cape Cod,Aluminum/Vinyl,1.5,1947,5,1031,1,3,1,0,177500,NO
153268,Residential,2880,Res O/S A & 1/2,Aluminum/Vinyl,1,1904,5,854,1,3,2,0,177400,NO
238996,Residential,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,7,1287,1,4,2,0,177400,NO
216662,Lg Apartment,6878,R/M (Res. Multiple) or Rooming House - commercial,Fiber Cement/Hardiplank,1,1880,NULL,2973,13,NULL,0,0,177100,NO
108043,Residential,560,Townhouse,Aluminum/Vinyl,2,1977,10,2430,2,6,2,2,177000,NO
113396,Residential,900,Duplex N/S,Brick,1.5,1962,9,1975,2,5,2,0,177000,NO
138539,Residential,1680,Ranch,Block,1,1943,5,957,1,2,2,0,177000,NO
139529,Residential,1680,Cape Cod,Fiber Cement/Hardiplank,1.5,2003,6,1728,1,4,2,0,177000,NO
143008,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1953,12,1074,1,8,1,0,177000,NO
145747,Residential,1830,Cape Cod,Aluminum/Vinyl,1,1952,4,1452,1,2,1,0,177000,NO
153808,Condominium,5720,Mid Rise 4-12 Stories,,1,1904,2,476,1,1,1,0,177000,NO
176083,Residential,2890,Res O/S A & 1/2,Asphalt/Other,1,1895,6,1299,1,3,1,0,177000,NO
218100,Residential,4120,Milwaukee Bungalow,Wood,1,1922,6,1287,1,3,1,0,177000,NO
249558,Residential,4350,Cape Cod,Aluminum/Vinyl,1,1959,6,1141,1,4,1,1,177000,NO
251174,Residential,4420,Ranch,Brick,1,1955,5,1036,1,3,1,1,177000,NO
253595,Residential,4700,Cape Cod,Aluminum/Vinyl,1,1953,10,1107,1,6,1,0,177000,NO
130886,Residential,1480,Cape Cod,Aluminum/Vinyl,1,1950,7,1408,1,5,2,0,176900,NO
102385,Residential,240,Ranch,Aluminum/Vinyl,1,1972,6,1130,1,3,1,1,176500,NO
164571,Residential,1870,Dplx Bungalow,Masonry/Frame,2,1928,10,2468,2,4,2,0,176500,NO
200516,Condominium,5390,Mid Rise 4-12 Stories,,1,1893,3,786,1,1,1,0,176500,NO
246393,Residential,4520,Cape Cod,Brick,1,1946,10,1116,1,8,1,0,176100,NO
109821,Residential,480,Ranch,Brick,1,1957,10,997,1,6,1,0,176000,NO
190775,Condominium,5885,Mid Rise 4-12 Stories,,1,1922,4,886,1,2,1,0,176000,NO
196793,Residential,2600,Milwaukee Bungalow,Stucco,1,1925,10,1455,1,6,1,0,176000,NO
241235,Residential,4580,Ranch,Aluminum/Vinyl,1,1950,8,840,1,4,1,0,176000,NO
242063,Residential,4580,Ranch,Aluminum/Vinyl,1,1942,4,792,1,2,1,0,176000,NO
210038,Residential,4050,Cottage,Aluminum/Vinyl,1,1890,6,1375,1,3,2,0,175500,NO
214157,Lg Apartment,6780,AP1 (Conventional Apt with 4-6 Units),Fiber Cement/Hardiplank,2,1910,NULL,3358,4,NULL,0,0,175100,NO
100024,Residential,40,Ranch,Aluminum/Vinyl,1,1950,8,923,1,6,1,0,175000,NO
101557,Residential,240,Cape Cod,Aluminum/Vinyl,1.5,1941,10,1068,1,4,1,0,175000,NO
104465,Residential,360,Ranch,Aluminum/Vinyl,1,1961,5,1079,1,3,1,1,175000,NO
106660,Residential,560,Split Level,Aluminum/Vinyl,1,1981,12,1425,1,6,1,1,175000,NO
107889,Residential,560,Ranch,Aluminum/Vinyl,1,1965,5,1033,1,3,1,0,175000,NO
108605,Residential,660,Ranch,Aluminum/Vinyl,1,1971,6,1120,1,4,1,1,175000,NO
108958,Residential,660,Ranch,Asphalt/Other,1,1971,6,1120,1,4,1,1,175000,NO
110979,Condominium,5170,Low Rise 1-3 Stories,,1,1971,5,1210,1,3,2,1,175000,NO
112181,Residential,700,Ranch,Asphalt/Other,1,1958,5,879,1,3,1,0,175000,NO
265047,Commercial,6212,Commercial Land,,0,0,NULL,0,0,NULL,0,0,175000,NO
112844,Residential,900,Cape Cod,Wood,1,1951,6,1084,1,4,2,0,175000,NO
113560,Residential,900,Cape Cod,Aluminum/Vinyl,1,1942,14,1567,1,6,1,1,175000,NO
115442,Residential,980,Cape Cod,Aluminum/Vinyl,1,1955,12,1132,1,8,1,1,175000,NO
116962,Residential,1020,Duplex N/S,Aluminum/Vinyl,1.5,1964,9,1910,2,5,2,0,175000,NO
118145,Residential,1040,Ranch,Aluminum/Vinyl,1,1957,5,1060,1,3,1,0,175000,NO
119326,Residential,1380,Cape Cod,Brick,1.5,1952,8,1966,1,3,2,0,175000,NO
119571,Residential,1140,Ranch,Aluminum/Vinyl,1,1957,5,909,1,3,1,0,175000,NO
122554,Residential,1200,Ranch,Asphalt/Other,1,1954,6,1198,1,3,1,1,175000,NO
124177,Residential,1440,Cape Cod,Aluminum/Vinyl,1.5,1951,14,1634,1,7,2,0,175000,NO
126564,Residential,1380,Cape Cod,Block,1,1950,7,1345,1,4,2,0,175000,NO
126578,Residential,1380,Cape Cod,Brick,1,1953,5,1298,1,3,1,1,175000,NO
127996,Residential,1400,Cape Cod,Brick,1,1953,6,1228,1,4,2,0,175000,NO
128192,Residential,1400,Ranch,Aluminum/Vinyl,1,1964,5,1153,1,3,2,1,175000,NO
128925,Residential,1040,Ranch,Aluminum/Vinyl,1,1956,12,1214,1,6,1,0,175000,NO
129384,Residential,1460,Ranch,Brick,1,1957,5,1131,1,3,2,1,175000,NO
129573,Residential,1460,Ranch,Aluminum/Vinyl,1,1958,5,960,1,3,1,0,175000,NO
130192,Residential,1470,Duplex N/S,Brick,2,1960,10,2314,2,6,2,0,175000,NO
130749,Residential,1480,Ranch,Brick,1,1955,10,1024,1,6,2,0,175000,NO
130764,Residential,1480,Ranch,Brick,1,1955,5,1093,1,3,1,0,175000,NO
131280,Residential,1490,Ranch,Stone,1,1950,5,1080,1,3,1,0,175000,NO
131721,Residential,1490,Ranch,Aluminum/Vinyl,1,1956,5,1120,1,3,1,0,175000,NO
132508,Residential,1150,Duplex N/S,Aluminum/Vinyl,1.5,1963,9,1933,2,5,2,0,175000,NO
133875,Residential,1440,Milwaukee Bungalow,Wood,1,1926,8,1467,1,4,1,0,175000,NO
139588,Residential,1560,Duplex N/S,Masonry/Frame,2,1953,8,1980,2,4,2,0,175000,NO
140005,Residential,1490,Cape Cod,Brick,1,1954,7,1420,1,3,1,0,175000,NO
140190,Residential,1490,Duplex N/S,Brick,1.5,1956,9,2001,2,4,2,0,175000,NO
140585,Residential,1490,Duplex N/S,Aluminum/Vinyl,2,1955,10,1960,2,6,2,0,175000,NO
140976,Residential,1470,Ranch,Brick,1,1956,5,1072,1,3,1,1,175000,NO
141630,Residential,1460,Ranch,Aluminum/Vinyl,1,1955,5,1141,1,3,1,1,175000,NO
141843,Residential,1460,Ranch,Aluminum/Vinyl,1,1958,5,986,1,3,1,0,175000,NO
143069,Residential,2100,Cape Cod,Brick,1,1952,12,1146,1,8,1,0,175000,NO
143269,Residential,2040,Duplex N/S,Aluminum/Vinyl,2,1952,16,1621,2,8,2,0,175000,NO
146068,Residential,1830,Cape Cod,Aluminum/Vinyl,1,1941,12,1318,1,6,1,0,175000,NO
147452,Residential,1740,Cape Cod,Aluminum/Vinyl,1.5,1948,14,1493,1,7,2,0,175000,NO
150336,Residential,2860,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1902,8,1485,1,4,3,0,175000,NO
153623,Residential,2880,Duplex O/S,Aluminum/Vinyl,1.5,1901,9,1819,2,4,2,0,175000,NO
159549,Residential,1850,Cape Cod,Stone,1,1935,5,1177,1,2,1,0,175000,NO
159558,Residential,1850,Duplex N/S,Brick,2,1959,10,2478,2,6,2,0,175000,NO
160425,Residential,2040,Duplex N/S,Wood,1.5,1952,7,1510,2,4,2,0,175000,NO
161112,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1950,12,972,1,8,1,0,175000,NO
161293,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1950,7,1225,1,4,1,0,175000,NO
164554,Residential,1870,Dplx Bungalow,Aluminum/Vinyl,2,1929,10,2217,2,4,2,0,175000,NO
166480,Residential,2510,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,8,1564,1,5,2,0,175000,NO
167436,Residential,2500,Milwaukee Bungalow,Brick,1,1922,7,1972,1,3,1,1,175000,NO
177016,Residential,2920,Duplex O/S,Asphalt/Other,2,1905,12,2646,2,6,3,0,175000,NO
181963,Residential,1890,Dplx Bungalow,Aluminum/Vinyl,2,1928,10,2194,2,4,2,0,175000,NO
182146,Residential,1890,Milwaukee Bungalow,Aluminum/Vinyl,1,1919,6,1168,1,3,1,0,175000,NO
191647,Condominium,5921,High Rise > 12 Stories,,1,1990,8,733,1,2,1,0,175000,NO
196158,Residential,2610,Duplex N/S,Stone,2,1955,10,2112,2,6,2,0,175000,NO
199912,Condominium,5990,High Rise > 12 Stories,,1,1968,3,653,1,1,1,0,175000,NO
202724,Residential,2660,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,14,1178,1,8,1,0,175000,NO
203780,Residential,2710,Res O/S A & 1/2,Aluminum/Vinyl,1,1918,5,815,1,3,1,0,175000,NO
203854,Residential,2710,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1928,6,914,1,2,1,0,175000,NO
205528,Residential,2720,Duplex N/S,Aluminum/Vinyl,1.5,1950,14,1265,2,6,2,0,175000,NO
206178,Residential,2710,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1921,6,1307,1,3,1,0,175000,NO
209238,Residential,4040,Duplex O/S,Brick,2,1913,12,3080,2,6,2,0,175000,NO
212088,Residential,4060,Res O/S 2sty +,Aluminum/Vinyl,2,1909,6,1566,1,4,1,1,175000,NO
212609,Residential,4060,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1900,12,1418,1,6,1,1,175000,NO
219596,Residential,4120,Duplex O/S,Asphalt/Other,2,1930,10,1898,2,4,2,0,175000,NO
220147,Residential,4000,Milwaukee Bungalow,Aluminum/Vinyl,1,1922,6,1206,1,3,1,0,175000,NO
220949,Residential,4000,Ranch,Aluminum/Vinyl,1,1961,10,928,1,6,1,1,175000,NO
221164,Residential,4000,Dplx Bungalow,Aluminum/Vinyl,1.5,1929,10,1863,2,4,2,0,175000,NO
222699,Residential,4000,Cape Cod,Aluminum/Vinyl,1,1952,5,1378,1,4,1,0,175000,NO
223240,Residential,4160,Duplex-Cottage,Aluminum/Vinyl,1,1903,14,1346,2,4,2,1,175000,NO
224248,Residential,4160,Duplex-Cottage,Asphalt/Other,1,1907,30,1959,2,18,2,0,175000,NO
225505,Lg Apartment,6780,AP1 (Conventional Apt with 4-6 Units),Alum/Vynyl Siding,2.5,1900,NULL,3197,4,NULL,0,0,175000,NO
229354,Residential,4910,Res O/S A & 1/2,Asphalt/Other,1,1913,6,1008,1,3,1,0,175000,NO
232339,Residential,4320,Ranch,Aluminum/Vinyl,1,1949,4,779,1,2,1,0,175000,NO
235227,Residential,4340,Ranch,Brick,1,1958,5,961,1,3,1,0,175000,NO
238662,Residential,4360,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,6,1171,1,3,1,0,175000,NO
239234,Residential,4520,Res O/S A & 1/2,Aluminum/Vinyl,1.5,1922,12,1285,1,6,1,0,175000,NO
239577,Residential,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1929,6,1208,1,3,1,0,175000,NO
241770,Residential,4580,Cape Cod,Aluminum/Vinyl,1,1947,10,897,1,6,1,0,175000,NO
242596,Residential,4610,Ranch,Aluminum/Vinyl,1,1953,4,669,1,2,1,0,175000,NO
244988,Residential,4620,Ranch,Aluminum/Vinyl,1,1937,4,757,1,2,1,0,175000,NO
245805,Residential,4520,Cape Cod,Aluminum/Vinyl,1,1949,10,1151,1,6,2,0,175000,NO
246528,Residential,4360,Duplex N/S,Aluminum/Vinyl,2,1954,8,1536,2,4,2,0,175000,NO
249682,Residential,4350,Cape Cod,Aluminum/Vinyl,1,1938,5,1146,1,2,1,0,175000,NO
252424,Residential,4700,Cape Cod,Aluminum/Vinyl,1,1935,10,912,1,4,1,0,175000,NO
253500,Residential,4700,Ranch,Aluminum/Vinyl,1,1955,10,1124,1,6,1,0,175000,NO
256480,Condominium,5330,Low Rise 1-3 Stories,,1.5,1975,5,1164,1,2,2,0,175000,NO
136508,Residential,1620,Milwaukee Bungalow,Aluminum/Vinyl,1,1931,6,1136,1,3,1,0,174999,NO
102293,Residential,240,Ranch,Aluminum/Vinyl,1,1971,6,1200,1,4,1,1,174900,NO
116950,Residential,1020,Ranch,Aluminum/Vinyl,1,1960,5,1056,1,3,1,1,174900,NO
117904,Residential,1040,Cape Cod,Aluminum/Vinyl,1,1955,4,1364,1,2,1,0,174900,NO
128736,Residential,1040,Ranch,Aluminum/Vinyl,1,1964,5,1153,1,3,1,1,174900,NO
136357,Residential,1620,Res O/S A & 1/2,Aluminum/Vinyl,1,1925,8,1188,1,4,1,0,174900,NO
146120,Residential,1830,Ranch,Wood,1,1950,4,1012,1,2,1,1,174900,NO
158950,Residential,1840,Dplx Bungalow,Brick,2,1937,10,2335,2,4,2,0,174900,NO
197799,Residential,2300,Colonial,Stucco,2,1914,6,2150,1,3,1,1,174900,NO
233172,Residential,4240,Ranch,Aluminum/Vinyl,1,1952,6,1113,1,3,1,0,174900,NO
206084,Residential,2710,Duplex O/S,Aluminum/Vinyl,1.5,1920,7,1428,2,3,2,0,174200,NO
116995,Residential,1020,Ranch,Aluminum/Vinyl,1,1958,5,1040,1,3,2,0,174000,NO
154270,Lg Apartment,6701,AP1 (Conventional Apt with 4-6 Units),Alum/Vynyl Siding,2,1920,NULL,3066,4,NULL,0,0,174000,NO
181797,Commercial,6254,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1922,0,6133,9,5,0,0,174000,NO
199676,Condominium,5901,Mid Rise 4-12 Stories,,1,1901,4,692,1,0,1,0,174000,NO
227287,Condominium,5293,High Rise > 12 Stories,,1,1965,5,1174,1,2,1,0,174000,NO
236051,Residential,4380,Ranch,Aluminum/Vinyl,1,1953,5,904,1,3,1,0,174000,NO
176143,Residential,2890,Multiple Residential Bldgs,Aluminum/Vinyl,1,1891,12,1776,2,5,2,0,173900,NO
147223,Residential,1740,Tudor,Stone,1.5,1937,6,1535,1,3,1,2,173500,NO
181827,Residential,1880,Dplx Bungalow,Asphalt/Other,2,1927,10,2087,2,4,2,0,173500,NO
100024,Residential,40,Ranch,Aluminum/Vinyl,1,1950,8,923,1,6,1,0,173000,NO
116289,Residential,980,Ranch,Wood,1,1960,6,1266,1,3,1,1,173000,NO
145319,Residential,1940,Cape Cod,Aluminum/Vinyl,1,1952,5,1265,1,3,1,0,173000,NO
153814,Condominium,5720,Mid Rise 4-12 Stories,,1,1904,2,684,1,1,1,0,173000,NO
160961,Residential,2040,Cape Cod,Aluminum/Vinyl,1,1950,4,1108,1,2,1,0,173000,NO
161855,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1950,5,1094,1,3,1,0,173000,NO
162553,Residential,2080,Ranch,Brick,1,1949,4,829,1,2,1,0,173000,NO
199556,Condominium,5998,Mid Rise 4-12 Stories,,1,1913,4,691,1,0,1,0,173000,NO
202909,Residential,2700,Cape Cod,Brick,1,1957,10,1135,1,4,1,0,173000,NO
210070,Residential,4050,Duplex O/S,Aluminum/Vinyl,2,1908,12,2668,2,6,2,0,173000,NO
221281,Residential,4240,Ranch,Brick,1,1962,5,1036,1,3,1,0,173000,NO
256469,Condominium,5329,Condo Townhouse,,2,1975,5,1154,1,3,1,1,173000,NO
108579,Residential,660,Ranch,Aluminum/Vinyl,1,1971,6,1120,1,4,1,1,172900,NO
113400,Residential,900,Res O/S A & 1/2,Aluminum/Vinyl,1,1926,7,1186,1,4,1,0,172900,NO
247398,Residential,4420,Cape Cod,Aluminum/Vinyl,1,1955,5,1036,1,3,1,1,172900,NO
108688,Residential,660,Ranch,Aluminum/Vinyl,1,1961,5,1001,1,3,1,1,172500,NO
144796,Residential,1940,Cape Cod,Aluminum/Vinyl,1,1953,6,1280,1,4,1,1,172500,NO
161865,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1950,10,951,1,6,1,1,172500,NO
221254,Residential,4240,Cape Cod,Aluminum/Vinyl,1,1946,5,1057,1,3,1,0,172500,NO
247355,Residential,4420,Duplex N/S,Aluminum/Vinyl,2,1954,10,1728,2,6,2,0,172500,NO
256983,Residential,4780,Bi-Level,Wood,1,1969,6,1828,1,3,1,2,172500,NO
141716,Residential,1460,Ranch,Brick,1,1955,5,1110,1,3,1,1,172300,NO
208847,Residential,4040,Cottage,Aluminum/Vinyl,2,1878,7,1580,1,3,2,0,172025,NO
115831,Residential,960,Duplex N/S,Brick,2,1958,10,2168,2,6,2,0,172000,NO
126461,Residential,1380,Ranch,Brick,1,1955,5,1026,1,3,1,1,172000,NO
132972,Residential,1560,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,14,1555,1,6,1,0,172000,NO
133387,Residential,1150,Duplex N/S,Aluminum/Vinyl,2,1957,10,2248,2,6,2,0,172000,NO
140246,Residential,1490,Cape Cod,Brick,1,1958,6,1737,1,4,1,1,172000,NO
143042,Residential,2100,Cape Cod,Aluminum/Vinyl,1,1952,5,1054,1,3,1,0,172000,NO
200575,Condominium,5390,Mid Rise 4-12 Stories,,1,1893,8,763,1,2,1,0,172000,NO
214464,Residential,4100,Multiple Residential Bldgs,Asphalt/Other,2,1902,17,3060,3,8,3,0,172000,NO
252103,Residential,4700,Ranch,Aluminum/Vinyl,1,1948,8,625,1,4,1,1,172000,NO
222024,Residential,4260,Cape Cod,Aluminum/Vinyl,1,1953,10,1167,1,6,1,0,171500,NO
128905,Residential,1040,Ranch,Aluminum/Vinyl,1,1957,5,946,1,3,1,0,171440,NO
117236,Residential,1020,Colonial,Aluminum/Vinyl,2,1968,6,1465,1,4,1,1,171000,NO
127432,Residential,1400,Duplex N/S,Aluminum/Vinyl,2,1955,10,1904,2,6,2,0,171000,NO
146668,Residential,1840,Duplex N/S,Brick,2,1957,10,2498,2,6,2,1,171000,NO
159351,Residential,1840,Dplx Bungalow,Brick,2,1932,10,2599,2,4,2,0,171000,NO
197833,Residential,2300,Res O/S 2sty +,Asphalt/Other,2,1898,18,2671,1,12,2,1,171000,NO
205830,Residential,2700,Duplex O/S,Aluminum/Vinyl,1.5,1919,9,1565,2,4,2,0,171000,NO
240475,Residential,4520,Ranch,Aluminum/Vinyl,1,1941,4,711,1,2,1,0,171000,NO
140527,Residential,1480,Cape Cod,Brick,1.5,1938,6,1402,1,3,1,1,170900,NO
127407,Residential,1400,Duplex N/S,Aluminum/Vinyl,2,1955,10,2040,2,6,2,0,170100,NO
103938,Residential,360,Ranch,Masonry/Frame,1,1958,10,1351,1,6,1,0,170000,NO
107086,Residential,600,Ranch,Aluminum/Vinyl,1,1952,4,960,1,2,1,0,170000,NO
108616,Residential,660,Townhouse,Aluminum/Vinyl,2,1979,10,2318,2,6,2,2,170000,NO
109888,Residential,480,Ranch,Aluminum/Vinyl,1,1958,5,1133,1,3,1,1,170000,NO
110190,Residential,820,Townhouse,Aluminum/Vinyl,2,1969,12,2785,2,6,2,2,170000,NO
110494,Residential,820,Ranch,Aluminum/Vinyl,1,1980,5,1300,1,3,1,1,170000,NO
115256,Residential,960,Duplex N/S,Aluminum/Vinyl,2,1957,10,2016,2,6,2,0,170000,NO
116818,Residential,1020,Ranch,Brick,1,1947,4,1077,1,2,1,1,170000,NO
118216,Residential,1040,Ranch,Aluminum/Vinyl,1,1956,6,1069,1,3,1,1,170000,NO
119248,Residential,1380,Ranch,Wood,1,1956,5,864,1,3,1,1,170000,NO
119427,Residential,1380,Ranch,Aluminum/Vinyl,1,1956,5,1071,1,3,1,1,170000,NO
119544,Residential,1140,Ranch,Aluminum/Vinyl,1,1967,5,1083,1,3,1,1,170000,NO
121508,Residential,1160,Milwaukee Bungalow,Wood,1.5,1928,8,1638,2,3,2,1,170000,NO
122677,Residential,1200,Ranch,Aluminum/Vinyl,1,1967,5,1177,1,3,1,2,170000,NO
124370,Residential,1440,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,7,1509,1,3,2,0,170000,NO
128897,Residential,1040,Ranch,Stone,1,1956,5,1014,1,3,1,0,170000,NO
129556,Residential,1460,Ranch,Aluminum/Vinyl,1,1957,5,1133,1,3,1,1,170000,NO
129947,Residential,1470,Ranch,Aluminum/Vinyl,1,1959,5,1170,1,3,1,1,170000,NO
129968,Residential,1470,Cape Cod,Aluminum/Vinyl,1,1951,5,1119,1,3,1,0,170000,NO
131871,Residential,1490,Cape Cod,Brick,1,1955,12,1335,1,6,1,0,170000,NO
131881,Residential,1490,Cape Cod,Stone,1.5,1941,10,1274,1,6,1,1,170000,NO
133843,Residential,1440,Cape Cod,Brick,1,1949,6,1397,1,4,1,1,170000,NO
134023,Lg Apartment,6641,AP1 (Conventional Apt with 4-6 Units),Stone,1,1950,NULL,2407,4,NULL,0,0,170000,NO
138360,Residential,1680,Tudor,Stone,1.5,1936,6,1668,1,3,1,1,170000,NO
139894,Residential,1490,Cape Cod,Aluminum/Vinyl,1,1951,6,1090,1,4,1,0,170000,NO
141032,Residential,1470,Ranch,Aluminum/Vinyl,1,1956,5,1064,1,3,1,0,170000,NO
